restaurant_name,restaurant_url,menu_name,menu_type,name,description,price
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'23 Rosso, Fattoria dei Barbi",Bin 300,$64.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'23 Rosso, Castello Banfi",Bin 304,$60.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'22 Rosso, Il Poggione",Bin 313,$75.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'18 Brunello, Le Chiuse",Bin 317,$195.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'19 Brunello, Fattoria dei Barbi",Bin 318,$145.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'19 Brunello, Castello Banfi",Bin 322,$175.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'18 Brunello, Castelgiocondo",Bin 323,$170.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'17 Brunello, Il Poggione",Bin 324,$180.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'18 Brunello, Il Poggione",Bin 326,$190.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'19 Brunello, Il Poggione",Bin 327,$190.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'10 Brunello, Renieri Invetro",Bin 800,$250.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'10 Brunello, Argiano",Bin 802,$300.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'10 Brunello, Il Poggione",Bin 803,$280.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'10 Brunello, Le Chiuse",Bin 804,$330.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'10 Brunello, Castello Banfi",Bin 805,$110.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Montalcino,"'18 Brunello, Argiano",Bin 808,$185.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Marchesi di Barolo Collection,'14 Barolo Del Comune di Barolo,Bin 441,$140.00
